name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency,ram_type,speed_mhz,num_sticks,gb_per_stick,capacity_gb
G.Skill Trident Z 32 GB,129.22,"4,3200","4,8",4.038125,Red / Silver,10.0,16.0,DDR4,3200,4,8,32
Kingston HyperX Savage 8 GB,67.61,"4,2133","2,4",8.45125,Black / White,12.189,13.0,DDR4,2133,2,4,8
G.Skill Ripjaws V 8 GB,,"4,2800","2,4",,Black / Red,11.429,16.0,DDR4,2800,2,4,8
G.Skill Trident Z 8 GB,,"4,3000","2,4",,Red / Silver,10.0,15.0,DDR4,3000,2,4,8
Samsung M471B5273DH0-CH9 4 GB,25.98,"3,1333","1,4",6.495,Black / Green,13.503,9.0,DDR3,1333,1,4,4
Corsair ValueSelect 8 GB,56.32,"4,2133","2,4",7.04,Black / Yellow,14.065,15.0,DDR4,2133,2,4,8
Corsair Vengeance LPX 8 GB,,"4,2800","2,4",,Black / Yellow,11.429,16.0,DDR4,2800,2,4,8
Mushkin Redline 8 GB,,"4,3200","2,4",,Red / Silver,10.0,16.0,DDR4,3200,2,4,8
ADATA AX4U3000W8G16-DGZ 16 GB,,"4,3000","2,8",,Gold,10.667,16.0,DDR4,3000,2,8,16
G.Skill Ripjaws V 64 GB,,"4,2400","4,16",,Black,11.667,14.0,DDR4,2400,4,16,64
G.Skill Ripjaws V 32 GB,,"4,3000","2,16",,Red,10.0,15.0,DDR4,3000,2,16,32
Corsair Vengeance LPX 16 GB,,"4,2400","4,4",,Black / Yellow,12.5,15.0,DDR4,2400,4,4,16
Corsair Vengeance Pro 32 GB,,"3,1866","4,8",,Black / Red,11.79,11.0,DDR3,1866,4,8,32
G.Skill Trident Z 8 GB,,"4,3200","2,4",,Red / Silver,10.0,16.0,DDR4,3200,2,4,8
Crucial Ballistix Tactical 16 GB,,"4,2666","4,4",,Gray,12.003,16.0,DDR4,2666,4,4,16
GeIL Dragon RAM Combo 16 GB,,"4,3466","4,4",,White / Gold,9.233,16.0,DDR4,3466,4,4,16
G.Skill Ripjaws X 8 GB,,"3,1600","1,8",,Black / Red,11.25,9.0,DDR3,1600,1,8,8
AMD R7 Performance 4 GB,,"4,2133","1,4",,Black / Red,14.065,15.0,DDR4,2133,1,4,4
GeIL Super Luce 16 GB,,"4,3000","2,8",,Black / Red,10.0,15.0,DDR4,3000,2,8,16
G.Skill Ripjaws V 16 GB,,"4,3200","2,8",,Silver,10.0,16.0,DDR4,3200,2,8,16
G.Skill Ripjaws V 16 GB,,"4,3600","2,8",,Black,9.444,17.0,DDR4,3600,2,8,16
Corsair Vengeance LPX 32 GB,,"4,3466","4,8",,Black / Yellow,9.233,16.0,DDR4,3466,4,8,32
Corsair Vengeance LPX 8 GB,,"4,3866","2,4",,Black / Yellow,9.312,18.0,DDR4,3866,2,4,8
Corsair ValueSelect 2 GB,,"3,1333","1,2",,Green / Silver,13.503,9.0,DDR3,1333,1,2,2
GeIL EVO POTENZA 16 GB,,"4,2133","2,8",,Red,14.065,15.0,DDR4,2133,2,8,16
G.Skill Trident Z 32 GB,,"4,3200","2,16",,Red / Silver,9.375,15.0,DDR4,3200,2,16,32
PNY NHS 4 GB,,"3,1600","1,4",,Black / Green,13.75,11.0,DDR3,1600,1,4,4
G.Skill Ripjaws V 16 GB,,"4,3200","2,8",,Red,8.75,14.0,DDR4,3200,2,8,16
G.Skill Ripjaws V 32 GB,,"4,3200","2,16",,Red,8.75,14.0,DDR4,3200,2,16,32
Corsair Vengeance Pro 8 GB,,"3,2133","2,4",,Black / Silver,10.314,11.0,DDR3,2133,2,4,8
G.Skill Trident Z 16 GB,,"4,4000","2,8",,White / Gold,9.5,19.0,DDR4,4000,2,8,16
G.Skill Aegis 64 GB,,"4,2400","4,16",,Black / Red,12.5,15.0,DDR4,2400,4,16,64
Corsair Vengeance LPX 64 GB,,"4,3200","8,8",,Black / Yellow,9.375,15.0,DDR4,3200,8,8,64
Crucial CT2KIT51272BD160BJ 8 GB,,"3,1600","2,4",,Black / Green,13.75,11.0,DDR3,1600,2,4,8
G.Skill Ripjaws V 64 GB,,"4,3200","8,8",,Red,9.375,15.0,DDR4,3200,8,8,64
G.Skill Ripjaws V 32 GB,,"4,3333","2,16",,Red,9.601,16.0,DDR4,3333,2,16,32
TEAMGROUP Delta 16 GB,,"4,2400","2,8",,Black / Red,12.5,15.0,DDR4,2400,2,8,16
Kingston FURY 8 GB,,"4,2133","1,8",,Black / Silver,13.127,14.0,DDR4,2133,1,8,8
Kingston FURY 8 GB,,"4,2400","1,8",,Black / Silver,12.5,15.0,DDR4,2400,1,8,8
Kingston ValueRAM 16 GB,,"4,2133","2,8",,Black / Green,14.065,15.0,DDR4,2133,2,8,16
Kingston KCP316NS8/4 4 GB,25.16,"3,1600","1,4",6.29,Black / Green,13.75,11.0,DDR3,1600,1,4,4
Avexir Core 8 GB,,"4,2666","2,4",,Black / White,12.753,17.0,DDR4,2666,2,4,8
Corsair Vengeance LPX 64 GB,,"4,2666","4,16",,White,12.003,16.0,DDR4,2666,4,16,64
Corsair Vengeance LED 16 GB,,"4,2666","2,8",,Black / Red,12.003,16.0,DDR4,2666,2,8,16
Crucial Ballistix Sport LT 64 GB,,"4,2400","4,16",,Red / Silver,13.333,16.0,DDR4,2400,4,16,64
Crucial Ballistix Sport LT 64 GB,,"4,2400","4,16",,Gray,13.333,16.0,DDR4,2400,4,16,64
Crucial CT4K8G4WFS824A 32 GB,,"4,2400","4,8",,Black / Green,14.167,17.0,DDR4,2400,4,8,32
Patriot Viper Elite 32 GB,,"4,2800","2,16",,Red / Silver,11.429,16.0,DDR4,2800,2,16,32
GeIL EVO X 16 GB,,"4,3000","2,8",,Black / Blue,10.0,15.0,DDR4,3000,2,8,16
GALAX HOF 16 GB,,"4,3200","2,8",,White,8.75,14.0,DDR4,3200,2,8,16
Corsair Dominator Platinum Blackout 32 GB,,"4,3200","2,16",,Black,8.75,14.0,DDR4,3200,2,16,32
G.Skill NS 16 GB,,"4,2400","2,8",,Black,12.5,15.0,DDR4,2400,2,8,16
G.Skill Trident Z 16 GB,,"4,4266","2,8",,Black / White,8.908,19.0,DDR4,4266,2,8,16
G.Skill Trident Z 32 GB,,"4,3200","2,16",,Black / Orange,9.375,15.0,DDR4,3200,2,16,32
G.Skill Trident Z RGB 32 GB,,"4,2400","4,8",,Black,12.5,15.0,DDR4,2400,4,8,32
G.Skill Trident Z RGB 32 GB,,"4,3000","4,8",,Black,9.333,14.0,DDR4,3000,4,8,32
G.Skill Trident Z RGB 32 GB,,"4,3466","4,8",,Black,9.233,16.0,DDR4,3466,4,8,32
TEAMGROUP T-Force / Night Hawk 16 GB,,"4,3000","2,8",,Black / Blue,10.667,16.0,DDR4,3000,2,8,16
G.Skill FORTIS 32 GB,,"4,2133","2,16",,Black / Red,14.065,15.0,DDR4,2133,2,16,32
G.Skill Flare X 32 GB,,"4,2133","2,16",,Black,14.065,15.0,DDR4,2133,2,16,32
Patriot Viper Elite 16 GB,,"4,3200","2,8",,Silver / Red,10.0,16.0,DDR4,3200,2,8,16
G.Skill Trident Z RGB 128 GB,,"4,3333","8,16",,Black,9.601,16.0,DDR4,3333,8,16,128
Corsair Vengeance RGB 32 GB,,"4,3466","4,8",,Black,9.233,16.0,DDR4,3466,4,8,32
G.Skill Trident Z RGB 64 GB,,"4,3600","4,16",,Black,9.444,17.0,DDR4,3600,4,16,64
TEAMGROUP T-Force Xtreem 16 GB,,"4,4133","2,8",,Black,8.71,18.0,DDR4,4133,2,8,16
Kingston Impact 16 GB,,"4,2400","1,16",,Black,11.667,14.0,DDR4,2400,1,16,16
Kingston Impact 32 GB,,"4,2400","2,16",,Black,11.667,14.0,DDR4,2400,2,16,32
Corsair Dominator Platinum 32 GB,,"4,3600","4,8",,Black / Silver,8.889,16.0,DDR4,3600,4,8,32
G.Skill Trident Z RGB 32 GB,,"4,3866","2,16",,Black,9.312,18.0,DDR4,3866,2,16,32
TEAMGROUP Vulcan 8 GB,,"4,3000","2,4",,Black / Gray,10.667,16.0,DDR4,3000,2,4,8
TEAMGROUP Vulcan 16 GB,,"4,2400","2,8",,Black / Red,11.667,14.0,DDR4,2400,2,8,16
TEAMGROUP Vulcan 16 GB,,"4,2400","1,16",,Black / Red,12.5,15.0,DDR4,2400,1,16,16
TEAMGROUP Vulcan 32 GB,,"4,2666","2,16",,Black / Red,11.253,15.0,DDR4,2666,2,16,32
Patriot Viper Elite 16 GB,117.52,"4,2400","2,8",7.345,Black / Red,13.333,16.0,DDR4,2400,2,8,16
Patriot Viper Elite 16 GB,187.11,"4,2666","2,8",11.694375,Black / Blue,12.003,16.0,DDR4,2666,2,8,16
Apacer Panther-Golden 8 GB,,"4,2400","1,8",,Black / Gold,13.333,16.0,DDR4,2400,1,8,8
Corsair Vengeance RGB 32 GB,,"4,3600","4,8",,Black,10.0,18.0,DDR4,3600,4,8,32
Corsair Vengeance RGB 16 GB,,"4,3600","2,8",,Black,10.0,18.0,DDR4,3600,2,8,16
Crucial CT51272BA186DJ 4 GB,39.99,"3,1866","1,4",9.9975,Black / Green,13.934,13.0,DDR3,1866,1,4,4
Corsair Vengeance LPX 16 GB,,"4,4500","2,8",,Black,8.444,19.0,DDR4,4500,2,8,16
Corsair Vengeance LPX 16 GB,,"4,4600","2,8",,Black,8.261,19.0,DDR4,4600,2,8,16
Corsair Vengeance RGB 16 GB,,"4,4000","2,8",,Unknown,9.5,19.0,DDR4,4000,2,8,16
Corsair Dominator Platinum Special Edition 32 GB,,"4,3200","2,16",,Unknown,8.75,14.0,DDR4,3200,2,16,32
Kingston FURY 16 GB,,"4,2666","1,16",,Black / White,12.003,16.0,DDR4,2666,1,16,16
Corsair Vengeance RGB 32 GB,,"4,3200","2,16",,White,10.0,16.0,DDR4,3200,2,16,32
Corsair Dominator Platinum 32 GB,,"4,4000","4,8",,Black / Silver,9.5,19.0,DDR4,4000,4,8,32
TEAMGROUP T-Force Delta RGB 4 GB,,"4,2400","1,4",,Black,12.5,15.0,DDR4,2400,1,4,4
TEAMGROUP T-Force Delta RGB 16 GB,,"4,2666","1,16",,White,11.253,15.0,DDR4,2666,1,16,16
TEAMGROUP T-Force Delta RGB 32 GB,,"4,2400","2,16",,White,12.5,15.0,DDR4,2400,2,16,32
ADATA XPG GAMMIX D10 32 GB,,"4,2400","2,16",,Black / White,13.333,16.0,DDR4,2400,2,16,32
Corsair Vengeance RGB 64 GB,,"4,3733","4,16",,Black,9.108,17.0,DDR4,3733,4,16,64
Corsair Vengeance LED 16 GB,,"4,3200","2,8",,Black,10.0,16.0,DDR4,3200,2,8,16
Corsair Vengeance LPX 64 GB,,"4,3733","4,16",,Black / Yellow,9.108,17.0,DDR4,3733,4,16,64
Corsair Dominator Platinum 32 GB,,"4,3000","4,8",,Black / Silver,10.0,15.0,DDR4,3000,4,8,32
Corsair Vengeance LPX 16 GB,,"4,3200","2,8",,Red / Black,8.75,14.0,DDR4,3200,2,8,16
Avexir Core 8 GB,,"3,2800","2,4",,Black / Blue,10.0,14.0,DDR3,2800,2,4,8
G.Skill Flare X 64 GB,,"4,2400","8,8",,Black,12.5,15.0,DDR4,2400,8,8,64
G.Skill Trident Z RGB 16 GB,,"4,2933","2,8",,Black,9.547,14.0,DDR4,2933,2,8,16
TEAMGROUP Elite 4 GB,,"3,1600","1,4",,Green / Black,13.75,11.0,DDR3,1600,1,4,4
TEAMGROUP T-Force Vulcan 16 GB,,"3,2133","2,8",,Red,10.314,11.0,DDR3,2133,2,8,16
TEAMGROUP Elite 32 GB,,"4,2400","4,8",,Black,13.333,16.0,DDR4,2400,4,8,32
Crucial Ballistix Sport LT 16 GB,,"4,2666","1,16",,Gray,12.003,16.0,DDR4,2666,1,16,16
Crucial Ballistix Sport LT 32 GB,,"4,2666","4,8",,Red,12.003,16.0,DDR4,2666,4,8,32
Crucial Ballistix Sport LT 4 GB,,"4,2666","1,4",,Gray,12.003,16.0,DDR4,2666,1,4,4
GeIL EVO POTENZA 16 GB,,"4,2400","2,8",,Black,13.333,16.0,DDR4,2400,2,8,16
Corsair Vengeance RGB 32 GB,,"4,3000","4,8",,Black,10.667,16.0,DDR4,3000,4,8,32
TEAMGROUP T-Force Night Hawk RGB 16 GB,,"4,3600","2,8",,White,10.0,18.0,DDR4,3600,2,8,16
TEAMGROUP T-Force Dark 32 GB,,"4,3200","4,8",,Red / Black,10.0,16.0,DDR4,3200,4,8,32
TEAMGROUP T-Force Vulcan 64 GB,,"4,2400","4,16",,Silver / Black,11.667,14.0,DDR4,2400,4,16,64
Kingston HyperX Fury 32 GB,,"4,2400","2,16",,Red / Silver,12.5,15.0,DDR4,2400,2,16,32
Kingston HyperX Fury 16 GB,,"4,2666","1,16",,Red / Silver,12.003,16.0,DDR4,2666,1,16,16
Patriot Viper LED 16 GB,,"4,2666","2,8",,Black / Red,11.253,15.0,DDR4,2666,2,8,16
V7 V7192008GBD 8 GB,,"4,2400","1,8",,Black,14.167,17.0,DDR4,2400,1,8,8
Patriot Signature Line 8 GB,,"4,2133","1,8",,Green / Black,14.065,15.0,DDR4,2133,1,8,8
TEAMGROUP T-Force Vulcan 64 GB,,"4,3000","4,16",,Red / Black,10.667,16.0,DDR4,3000,4,16,64
Crucial CT2K16G3S186DM 32 GB,,"3,1866","2,16",,Green / Black,13.934,13.0,DDR3,1866,2,16,32
Samsung M393B1G70DB0-YK0 8 GB,,"3,1600","1,8",,Green / Black,13.75,11.0,DDR3,1600,1,8,8
Silicon Power SU016GLLTU160N22AC 16 GB,,"3,1600","2,8",,Green / Black,13.75,11.0,DDR3,1600,2,8,16
Crucial CT2K51264BD186DJ 8 GB,,"3,1866","2,4",,Green / Black,13.934,13.0,DDR3,1866,2,4,8
Corsair Vengeance LPX 16 GB,,"4,2400","2,8",,Black / Yellow,13.333,16.0,DDR4,2400,2,8,16
Kingston KTD-PE426S8/8G 8 GB,58.85,"4,2666","1,8",7.35625,Green / Black,14.254,19.0,DDR4,2666,1,8,8
Corsair Vengeance LPX 16 GB,,"4,4333","2,8",,Black / Yellow,8.77,19.0,DDR4,4333,2,8,16
G.Skill Sniper X 16 GB,,"4,3600","2,8",,Silver / Camo,10.556,19.0,DDR4,3600,2,8,16
G.Skill Sniper X 64 GB,,"4,3600","4,16",,Silver / Camo,10.556,19.0,DDR4,3600,4,16,64
G.Skill Ripjaws V 64 GB,249.0,"4,3600","4,16",3.890625,Red / Black,10.556,19.0,DDR4,3600,4,16,64
Kingston HyperX Fury 64 GB,,"4,2666","4,16",,Black / White,12.003,16.0,DDR4,2666,4,16,64
ADATA XPG GAMMIX D10 8 GB,,"4,2400","1,8",,Black / White,13.333,16.0,DDR4,2400,1,8,8
ADATA XPG GAMMIX D10 32 GB,,"4,2666","4,8",,Black / White,12.003,16.0,DDR4,2666,4,8,32
ADATA XPG GAMMIX D10 16 GB,,"4,2400","2,8",,Red / White,13.333,16.0,DDR4,2400,2,8,16
G.Skill Flare X 32 GB,,"4,3200","4,8",,Black,8.75,14.0,DDR4,3200,4,8,32
Corsair Vengeance LPX 32 GB,187.35,"4,3333","4,8",5.8546875,Black / Yellow,9.601,16.0,DDR4,3333,4,8,32
Corsair Vengeance RGB Pro 16 GB,,"4,4000","2,8",,Black,9.5,19.0,DDR4,4000,2,8,16
G.Skill Trident Z RGB 32 GB,,"4,3200","4,8",,Black,10.0,16.0,DDR4,3200,4,8,32
G.Skill Trident Z 32 GB,,"4,3600","4,8",,Black / White,8.889,16.0,DDR4,3600,4,8,32
Crucial Ballistix Tactical 64 GB,,"4,3000","4,16",,Black,10.0,15.0,DDR4,3000,4,16,64
Crucial Ballistix Sport LT 8 GB,,"4,2666","1,8",,Red / Black,12.003,16.0,DDR4,2666,1,8,8
ADATA XPG SPECTRIX D41 16 GB,,"4,2666","2,8",,Red,12.003,16.0,DDR4,2666,2,8,16
ADATA XPG SPECTRIX D80 16 GB,,"4,3000","2,8",,Red,10.667,16.0,DDR4,3000,2,8,16
ADATA XPG SPECTRIX D41 16 GB,,"4,3600","2,8",,Red,9.444,17.0,DDR4,3600,2,8,16
Corsair Vengeance RGB Pro 16 GB,,"4,3466","2,8",,Black,9.233,16.0,DDR4,3466,2,8,16
TEAMGROUP T-Force Dark Pro 16 GB,,"4,3200","2,8",,Red / Black,8.75,14.0,DDR4,3200,2,8,16
Corsair Dominator Platinum Special Edition 32 GB,,"4,3200","4,8",,Blue / Orange,8.75,14.0,DDR4,3200,4,8,32
Crucial Ballistix Sport AT 64 GB,,"4,2666","4,16",,Silver / Black,12.003,16.0,DDR4,2666,4,16,64
Crucial Ballistix Sport LT 8 GB,,"4,2666","2,4",,Silver / Gray,12.003,16.0,DDR4,2666,2,4,8
Kingston HyperX Predator 128 GB,,"4,3000","8,16",,Black / Silver,10.0,15.0,DDR4,3000,8,16,128
Corsair Vengeance RGB Pro 64 GB,,"4,2666","4,16",,Black,12.003,16.0,DDR4,2666,4,16,64
Corsair Vengeance RGB Pro 64 GB,,"4,2666","4,16",,White,12.003,16.0,DDR4,2666,4,16,64
ADATA XPG GAMMIX D10 16 GB,,"4,3200","2,8",,Red / Silver,10.0,16.0,DDR4,3200,2,8,16
Corsair Vengeance RGB Pro 128 GB,,"4,3000","8,16",,White,10.667,16.0,DDR4,3000,8,16,128
ADATA AD4S2400316G17-R 16 GB,,"4,2400","1,16",,Green,14.167,17.0,DDR4,2400,1,16,16
Crucial CT16G4VFS4266 16 GB,,"4,2666","1,16",,Green / Black,14.254,19.0,DDR4,2666,1,16,16
Mushkin Silverline 16 GB,,"4,2133","2,8",,Silver / Green,14.065,15.0,DDR4,2133,2,8,16
G.Skill Trident Z Royal 16 GB,,"4,3200","2,8",,Silver,8.75,14.0,DDR4,3200,2,8,16
G.Skill Trident Z Royal 16 GB,,"4,3600","2,8",,Silver,9.444,17.0,DDR4,3600,2,8,16
Patriot Viper 4 16 GB,,"4,3733","2,8",,Red / Black,9.108,17.0,DDR4,3733,2,8,16
Corsair Vengeance RGB Pro 32 GB,,"4,3333","2,16",,Black,9.601,16.0,DDR4,3333,2,16,32
Kingston HyperX Predator 32 GB,,"4,3000","4,8",,Black / Silver,10.0,15.0,DDR4,3000,4,8,32
G.Skill Trident Z Royal 16 GB,209.0,"4,4400","2,8",13.0625,Silver,8.182,18.0,DDR4,4400,2,8,16
GeIL EVO SPEAR 16 GB,,"4,2666","2,8",,Black / Orange,14.254,19.0,DDR4,2666,2,8,16
Crucial Ballistix Sport AT 64 GB,,"4,3200","4,16",,Silver / Black,10.0,16.0,DDR4,3200,4,16,64
Corsair Vengeance LPX 16 GB,,"4,4700","2,8",,Black / Yellow,8.085,19.0,DDR4,4700,2,8,16
Corsair Vengeance LPX 64 GB,,"4,4266","8,8",,Black / Yellow,8.908,19.0,DDR4,4266,8,8,64
Crucial Ballistix Sport LT 64 GB,,"4,3200","4,16",,White / Silver,10.0,16.0,DDR4,3200,4,16,64
GeIL SUPER LUCE RGB SYNC 32 GB,,"4,3200","2,16",,Black,10.0,16.0,DDR4,3200,2,16,32
Kingston HyperX Predator 16 GB,,"4,4000","2,8",,Black,9.5,19.0,DDR4,4000,2,8,16
Corsair Dominator Platinum RGB 16 GB,,"4,4800","2,8",,Black,7.5,18.0,DDR4,4800,2,8,16
G.Skill Trident Z Royal 16 GB,,"4,4800","2,8",,Silver,7.5,18.0,DDR4,4800,2,8,16
Corsair Dominator Platinum RGB 16 GB,,"4,3000","2,8",,Black,10.0,15.0,DDR4,3000,2,8,16
G.Skill Trident Z Royal 64 GB,,"4,3000","4,16",,Silver,10.667,16.0,DDR4,3000,4,16,64
G.Skill Trident Z 16 GB,,"4,4266","2,8",,Silver,8.908,19.0,DDR4,4266,2,8,16
G.Skill Trident Z 16 GB,,"4,3600","2,8",,Silver / White,8.889,16.0,DDR4,3600,2,8,16
G.Skill Trident Z 16 GB,189.0,"4,3466","2,8",11.8125,Silver / White,9.233,16.0,DDR4,3466,2,8,16
Corsair Dominator Platinum RGB 64 GB,,"4,3466","4,16",,Black,9.233,16.0,DDR4,3466,4,16,64
G.Skill Trident Z Royal 32 GB,,"4,3200","4,8",,Silver,8.75,14.0,DDR4,3200,4,8,32
Corsair Dominator Platinum RGB 64 GB,,"4,4000","8,8",,Black / Silver,9.5,19.0,DDR4,4000,8,8,64
TEAMGROUP T-Force T1 8 GB,,"4,2400","1,8",,Black / Red,12.5,15.0,DDR4,2400,1,8,8
Corsair Vengeance RGB Pro 32 GB,,"4,3000","4,8",,White,10.0,15.0,DDR4,3000,4,8,32
G.Skill Aegis 8 GB,,"4,2400","2,4",,Black / Red,14.167,17.0,DDR4,2400,2,4,8
TEAMGROUP T-Force Dark 8 GB,,"4,3000","2,4",,Silver / Black,10.667,16.0,DDR4,3000,2,4,8
Corsair Vengeance LPX 16 GB,,"4,3200","2,8",,Gray,9.375,15.0,DDR4,3200,2,8,16
Corsair Vengeance LPX 16 GB,,"4,3000","2,8",,Gray,10.0,15.0,DDR4,3000,2,8,16
Patriot Viper Steel 16 GB,,"4,3000","1,16",,Silver / Black,10.667,16.0,DDR4,3000,1,16,16
Patriot Viper Steel 16 GB,,"4,3400","2,8",,Silver / Black,9.412,16.0,DDR4,3400,2,8,16
Corsair Dominator Platinum RGB 32 GB,,"4,4000","2,16",,Black,9.5,19.0,DDR4,4000,2,16,32
G.Skill Trident Z Royal 16 GB,,"4,4800","2,8",,Gold,7.5,18.0,DDR4,4800,2,8,16
G.Skill Trident Z Neo 64 GB,,"4,3600","4,16",,Silver / Black,8.889,16.0,DDR4,3600,4,16,64
G.Skill Trident Z Neo 64 GB,,"4,3200","4,16",,Silver / Black,8.75,14.0,DDR4,3200,4,16,64
G.Skill Trident Z Neo 16 GB,,"4,3000","2,8",,Silver / Black,10.667,16.0,DDR4,3000,2,8,16
TEAMGROUP T-Force Vulcan Z 8 GB,,"4,3200","2,4",,Red,10.0,16.0,DDR4,3200,2,4,8
OLOy MD4U082616BFDA 16 GB,,"4,2666","2,8",,Red,12.003,16.0,DDR4,2666,2,8,16
OLOy WarHawk RGB 32 GB,,"4,3600","2,16",,Red / White,10.0,18.0,DDR4,3600,2,16,32
GeIL EVO X II AMD 16 GB,,"4,3000","2,8",,Black,10.667,16.0,DDR4,3000,2,8,16
GeIL EVO X II AMD 16 GB,,"4,3600","2,8",,Black,10.0,18.0,DDR4,3600,2,8,16
Patriot Signature Premium 16 GB,,"4,2400","1,16",,Black,14.167,17.0,DDR4,2400,1,16,16
Kingston HyperX Fury RGB 8 GB,,"4,2400","1,8",,Black,12.5,15.0,DDR4,2400,1,8,8
Kingston HyperX Fury RGB 32 GB,,"4,2666","4,8",,Black,12.003,16.0,DDR4,2666,4,8,32
Kingston HyperX Fury RGB 16 GB,,"4,3000","2,8",,Black,10.0,15.0,DDR4,3000,2,8,16
Kingston HyperX Fury RGB 32 GB,,"4,3000","4,8",,Black,10.0,15.0,DDR4,3000,4,8,32
Kingston HyperX Fury RGB 16 GB,,"4,3466","2,8",,Black,9.233,16.0,DDR4,3466,2,8,16
TEAMGROUP T-Force Dark Z 16 GB,,"4,3000","2,8",,Silver / Black,10.667,16.0,DDR4,3000,2,8,16
TEAMGROUP T-Force Dark Z 32 GB,,"4,3000","2,16",,Silver / Black,10.667,16.0,DDR4,3000,2,16,32
G.Skill Trident Z Royal 64 GB,,"4,3600","4,16",,Silver,10.0,18.0,DDR4,3600,4,16,64
OLOy WarHawk RGB 32 GB,,"4,3000","2,16",,Blue / White,10.667,16.0,DDR4,3000,2,16,32
Kingston HyperX Predator RGB 16 GB,,"4,3600","2,8",,Black,9.444,17.0,DDR4,3600,2,8,16
Kingston HyperX Predator RGB 16 GB,,"4,3000","2,8",,Black,10.0,15.0,DDR4,3000,2,8,16
Silicon Power XPOWER Turbine 16 GB,,"4,4133","2,8",,Blue,9.194,19.0,DDR4,4133,2,8,16
Corsair Vengeance RGB Pro 128 GB,,"4,2666","4,32",,Black,12.003,16.0,DDR4,2666,4,32,128
Thermaltake TOUGHRAM RGB 16 GB,,"4,4000","2,8",,Black / Silver,9.5,19.0,DDR4,4000,2,8,16
Corsair Vengeance RGB Pro 256 GB,,"4,3000","8,32",,Black,10.667,16.0,DDR4,3000,8,32,256
G.Skill Trident Z Royal 128 GB,,"4,3200","4,32",,Gold,10.0,16.0,DDR4,3200,4,32,128
Crucial Ballistix 8 GB,,"4,2400","2,4",,Black,13.333,16.0,DDR4,2400,2,4,8
Crucial Ballistix 32 GB,,"4,2666","2,16",,Red,12.003,16.0,DDR4,2666,2,16,32
Crucial Ballistix RGB 32 GB,,"4,3200","2,16",,Red,10.0,16.0,DDR4,3200,2,16,32
G.Skill Trident Z Neo 256 GB,,"4,2666","8,32",,Black / Silver,13.503,18.0,DDR4,2666,8,32,256
GeIL EVO SPEAR Phantom Gaming 32 GB,,"4,3000","2,16",,Black,10.667,16.0,DDR4,3000,2,16,32
GeIL GeIL 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model GALS416GB3600C18ADC 16 GB,,"4,3600","2,8",,Black,10.0,18.0,DDR4,3600,2,8,16
GeIL GeIL EVO POTENZA 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model GPR416GB3600C18ADC 16 GB,,"4,3600","2,8",,Red,10.0,18.0,DDR4,3600,2,8,16
OLOy MD4U083216BHDA 16 GB,,"4,3200","2,8",,Red,10.0,16.0,DDR4,3200,2,8,16
Mushkin Essentials 32 GB,80.17,"4,2666","1,32",2.5053125,Green / Black,14.254,19.0,DDR4,2666,1,32,32
TEAMGROUP T-Force Dark Z 16 GB,,"4,3600","2,8",,Red / Black,10.0,18.0,DDR4,3600,2,8,16
G.Skill Trident Z RGB 32 GB,,"4,4266","4,8",,Black,7.97,17.0,DDR4,4266,4,8,32
Samsung Samsung DDR4-2933 32GB/2Gx4 ECC/REG CL21 Server Memory 32 GB,,"4,2933","1,32",,Green / Black,14.32,21.0,DDR4,2933,1,32,32
Klevv CRAS 32 GB,,"4,2800","4,8",,Silver / Black,11.429,16.0,DDR4,2800,4,8,32
Patriot Viper 4 Blackout 64 GB,,"4,3200","2,32",,Black,10.0,16.0,DDR4,3200,2,32,64
OLOy WarHawk RGB 64 GB,,"4,3200","2,32",,White,10.0,16.0,DDR4,3200,2,32,64
TEAMGROUP T-Force Delta TUF Gaming Alliance 32 GB,,"4,3200","2,16",,Black / Gold,10.0,16.0,DDR4,3200,2,16,32
OLOy MD4U163016BBSA 16 GB,,"4,3000","1,16",,Black / Red,10.667,16.0,DDR4,3000,1,16,16
Corsair Dominator Platinum RGB 32 GB,,"4,4000","4,8",,White,9.5,19.0,DDR4,4000,4,8,32
G.Skill Trident Z Royal 64 GB,,"4,4000","2,32",,Gold,9.0,18.0,DDR4,4000,2,32,64
G.Skill Trident Z Royal 32 GB,,"4,4266","2,16",,Silver,7.97,17.0,DDR4,4266,2,16,32
Kingston HyperX Predator 64 GB,,"4,3200","2,32",,Black,10.0,16.0,DDR4,3200,2,32,64
G.Skill Trident Z Neo 64 GB,,"4,3800","2,32",,Black / Silver,9.474,18.0,DDR4,3800,2,32,64
G.Skill Trident Z Neo 16 GB,,"4,3800","2,8",,Black / Silver,8.421,16.0,DDR4,3800,2,8,16
G.Skill Trident Z Royal 64 GB,,"4,3200","2,32",,Silver,8.75,14.0,DDR4,3200,2,32,64
Apacer AU 16 GB,,"4,2400","1,16",,Black,14.167,17.0,DDR4,2400,1,16,16
Apacer AU 4 GB,,"4,2133","1,4",,Black,14.065,15.0,DDR4,2133,1,4,4
Neo Forza FAYE 32 GB,,"4,3000","2,16",,Silver / Black,10.0,15.0,DDR4,3000,2,16,32
